OID_,pointid,grid_code,rain_nor,dem_nor,slope_nor,NDVI_nor,evp_nor,SSD_nor,GST_nor,POINT_X,POINT_Y,Value
932,932,80,0.6154899,0.8612972,0.3535342,0.0130435,0,0.7848446,0.2785983,-1429027.237,3334914.185,1
933,933,80,0.6178105,0.9063879,0.5068789,0,0,0.7847776,0.2786375,-1431027.237,3333914.185,1
934,934,80,0.5803937,0.8657082,0.3601105,0.0173913,0.0163313,0.7724593,0.3138816,-1430027.237,3333914.185,1
935,935,80,0.6035377,0.8715896,0.3230634,0.0913043,0.0047558,0.7797871,0.300598,-1438027.237,3332914.185,1
936,936,80,0.5236083,0.7709525,0.530031,0.0304348,0.0758491,0.7534961,0.377193,-1437027.237,3332914.185,1
937,937,80,0.5361005,0.7778141,0.4844493,0.0608696,0.0566155,0.7570058,0.3570187,-1428027.237,3332914.185,1
938,938,80,0.5781691,0.7876164,0.4622753,0.0347826,0.0308215,0.7708084,0.3282639,-1440027.237,3331914.185,1
939,939,80,0.5293354,0.7685019,0.2926915,0.0217391,0.0712051,0.7543932,0.3719314,-1436027.237,3331914.185,1
940,940,80,0.5295806,0.7636007,0.1081332,0.0347826,0.0700355,0.7543847,0.3707283,-1435027.237,3331914.185,1
941,941,80,0.5783684,0.7987257,0.1274402,0.026087,0.0320837,0.7699893,0.32931,-1440027.237,3330914.185,1
942,942,80,0.5482624,0.80281,0.2416961,0.0086957,0.054653,0.7596174,0.3538489,-1435027.237,3330914.185,1
943,943,80,0.5235513,0.7730763,0.153526,0.0086957,0.0759474,0.7514364,0.3768356,-1434027.237,3330914.185,1
944,944,80,0.588798,0.8318902,0.4744431,0,0.0161826,0.772739,0.3125506,-1433027.237,3330914.185,1
945,945,80,0.5891297,0.8305832,0.4282498,0,0.0148781,0.7727761,0.3112131,-1432027.237,3330914.185,1
946,946,80,0.5891297,0.8006862,0.0866937,0.0086957,0.0148781,0.7727761,0.3112131,-1431027.237,3330914.185,1
947,947,80,0.5735167,0.7665414,0.2858528,0.0347826,0.027918,0.7675945,0.3253241,-1430027.237,3330914.185,1
948,948,80,0.5770947,0.7936612,0.1104895,0.0217391,0.0338003,0.7685716,0.3308829,-1439027.237,3329914.185,1
949,949,80,0.544014,0.7907205,0.3899293,0.026087,0.0608743,0.7574245,0.3601738,-1436027.237,3329914.185,1
950,950,80,0.5248628,0.7892501,0.3646494,0,0.0752289,0.7508953,0.3758045,-1433027.237,3329914.185,1
951,951,80,0.5705703,0.8082013,0.5996134,0.0043478,0.0320226,0.7657343,0.3294213,-1430027.237,3329914.185,1
952,952,80,0.5057801,0.7412187,0.4087468,0.0217391,0.0882801,0.7443897,0.390146,-1428027.237,3329914.185,1
953,953,20,0.4444341,0.6887763,0.1547118,0.4521739,0.1663813,0.7279872,0.4734634,-1458027.237,3328914.185,1
954,954,80,0.5121701,0.7570658,0.3267772,0.0347826,0.0972515,0.7480656,0.3990195,-1445027.237,3328914.185,1
955,955,80,0.5536091,0.8443065,0.2729678,0.0434783,0.0591376,0.7615023,0.3580036,-1444027.237,3328914.185,1
956,956,80,0.5384083,0.7781408,0.1540982,0.0043478,0.0703772,0.7561283,0.3701901,-1441027.237,3328914.185,1
957,957,80,0.5929272,0.8372815,0.6299736,0,0.0200903,0.7727608,0.3158465,-1438027.237,3328914.185,1
958,958,80,0.5132728,0.7431792,0.3287568,0.0086957,0.0900141,0.7464584,0.3912286,-1436027.237,3328914.185,1
959,959,80,0.5062926,0.7506943,0.4570273,0.0173913,0.0934075,0.7439147,0.3950548,-1433027.237,3328914.185,1
960,960,80,0.5520816,0.783042,0.5838482,0.0608696,0.0713818,0.7626045,0.3709018,-1459027.237,3327914.185,1
961,961,80,0.5311165,0.7552688,0.5577515,0.1173913,0.0896968,0.755524,0.3905983,-1458027.237,3327914.185,1
962,962,80,0.4303701,0.6448293,0.487005,0.4521739,0.1798691,0.7223052,0.487666,-1457027.237,3327914.185,1
963,963,80,0.562775,0.8351576,0.662845,0,0.04779,0.7618831,0.345396,-1437027.237,3327914.185,1
964,964,80,0.5366084,0.7985623,0.4951093,0.0434783,0.0704375,0.7532102,0.3698292,-1436027.237,3327914.185,1
965,965,80,0.5098978,0.7836955,0.0981931,0.1086957,0.0925924,0.7442786,0.3937924,-1433027.237,3327914.185,1
966,966,80,0.5404819,0.808528,0.3864315,0.0347826,0.0630538,0.7541459,0.3621136,-1431027.237,3327914.185,1
967,967,80,0.5205378,0.722431,0.1710787,0.0608696,0.1011978,0.7514005,0.4027046,-1459027.237,3326914.185,1
968,968,20,0.4571155,0.733867,0.4530852,0.1478261,0.1571794,0.730199,0.4629343,-1457027.237,3326914.185,1
969,969,80,0.639308,0.8601536,0.500185,0.0434783,0,0.7878149,0.277338,-1444027.237,3326914.185,1
970,970,80,0.6449995,0.8905408,0.7809561,0,0,0.7892799,0.2692663,-1441027.237,3326914.185,1
971,971,80,0.5827482,0.78876,0.2541204,0.0086957,0.03159,0.768643,0.3278674,-1439027.237,3326914.185,1
972,972,80,0.5175559,0.7851658,0.3490009,0.0565217,0.0851575,0.7457323,0.3855857,-1431027.237,3326914.185,1
973,973,80,0.5249293,0.7616403,0.0445467,0,0.0774929,0.7480795,0.3774009,-1430027.237,3326914.185,1
974,974,80,0.5241502,0.8645646,0.2493508,0.0521739,0.0739004,0.7476119,0.3738449,-1426027.237,3326914.185,1
975,975,80,0.4886897,0.7134455,0.4702126,0.2347826,0.1312848,0.7400957,0.4347981,-1459027.237,3325914.185,1
976,976,80,0.520806,0.7583728,0.0777556,0.0565217,0.0952621,0.7485502,0.3959135,-1447027.237,3325914.185,1
977,977,80,0.6303434,0.8080379,0.3463629,0.0304348,0,0.7841359,0.2880759,-1445027.237,3325914.185,1
978,978,80,0.5864331,0.7933344,0.2477972,0.0086957,0.0330678,0.769461,0.329015,-1443027.237,3325914.185,1
979,979,80,0.6895781,0.8175135,0.2396657,0,0,0.8031254,0.22812,-1442027.237,3325914.185,1
980,980,80,0.6839467,0.835321,0.3731514,0.026087,0,0.8011512,0.2327173,-1441027.237,3325914.185,1
981,981,80,0.5526154,0.7755269,0.186043,0.0521739,0.05929,0.7577639,0.3574118,-1438027.237,3325914.185,1
982,982,80,0.5420672,0.743506,0.1089032,0.0304348,0.0669648,0.7541021,0.3657671,-1436027.237,3325914.185,1
983,983,80,0.4590006,0.6902467,0.2742364,0.0652174,0.1422996,0.7258887,0.4466057,-1435027.237,3325914.185,1
984,984,80,0.4699568,0.7320699,0.3675989,0.0695652,0.1304884,0.7293078,0.434002,-1432027.237,3325914.185,1
985,985,80,0.5012529,0.7451397,0.2486,0.0217391,0.1002736,0.7394167,0.4015993,-1430027.237,3325914.185,1
986,986,80,0.5147638,0.8815553,0.3048232,0,0.0870608,0.7437803,0.3874441,-1429027.237,3325914.185,1
987,987,80,0.5266737,0.7644176,0.2931678,0.0434783,0.0841002,0.7483665,0.3838023,-1438027.237,3324914.185,1
988,988,80,0.5816488,0.7979088,0.2174168,0,0.0336726,0.7662743,0.3295503,-1437027.237,3324914.185,1
989,989,80,0.5059147,0.7737298,0.3122907,0.0130435,0.1009772,0.7413566,0.4020634,-1436027.237,3324914.185,1
990,990,80,0.4590006,0.7108316,0.1149301,0.1,0.1422996,0.7258887,0.4466057,-1435027.237,3324914.185,1
991,991,80,0.4368128,0.7647443,0.3188609,0.2043478,0.1617947,0.7175425,0.4673802,-1432027.237,3324914.185,1
992,992,80,0.6909409,0.9104722,0.2009715,0,0,0.8004931,0.2156372,-1427027.237,3324914.185,1
993,993,80,0.5417195,0.7637641,0.4381905,0.0173913,0.0728663,0.7525125,0.3713448,-1439027.237,3323914.185,1
994,994,80,0.5317999,0.7578827,0.4230917,0.0217391,0.079101,0.7489377,0.3781835,-1435027.237,3323914.185,1
995,995,80,0.4544852,0.6828949,0.1972048,0.2173913,0.1633205,0.7252361,0.4682721,-1453027.237,3322914.185,1
996,996,80,0.4987923,0.726842,0.2278106,0.073913,0.1227702,0.7395622,0.4245995,-1452027.237,3322914.185,1
997,997,80,0.5039271,0.8067309,0.5206527,0.0347826,0.1139869,0.7401989,0.4151388,-1446027.237,3322914.185,1
998,998,80,0.5119021,0.8093449,0.8203625,0.0521739,0.1060503,0.7426568,0.406605,-1445027.237,3322914.185,1
999,999,80,0.5618467,0.753635,0.1701406,0.0173913,0.0586949,0.75859,0.3556736,-1442027.237,3322914.185,1
1000,1000,80,0.6864043,0.9106355,0.5190609,0,0,0.7971799,0.2224968,-1427027.237,3322914.185,1
1001,1001,80,0.6366585,0.8648914,0.4475452,0.0086957,0,0.7807912,0.2685192,-1425027.237,3322914.185,1
1002,1002,80,0.443525,0.7163862,0.2701456,0.2739131,0.1790986,0.7224966,0.4851718,-1462027.237,3321914.185,1
1003,1003,80,0.3954377,0.5794805,0.2732222,0.4130435,0.2219072,0.7065057,0.5312249,-1461027.237,3321914.185,1
1004,1004,80,0.5328683,0.8016664,0.5491681,0.0521739,0.0928216,0.7496576,0.3920328,-1451027.237,3321914.185,1
1005,1005,80,0.5824972,0.768992,0.3493828,0.0304348,0.0423195,0.7646006,0.337699,-1443027.237,3321914.185,1
1006,1006,80,0.5411938,0.7712792,0.317979,0.0347826,0.0762075,0.7505407,0.3742924,-1439027.237,3321914.185,1
1007,1007,80,0.4936,0.7256984,0.2108102,0.0565217,0.1182064,0.7348282,0.4195482,-1438027.237,3321914.185,1
1008,1008,80,0.5447679,0.7098513,0.3639572,0.2521739,0.0693646,0.7512811,0.3670917,-1434027.237,3321914.185,1
1009,1009,80,0.4420851,0.7095246,0.6290417,0.0869565,0.1579268,0.7173019,0.4626764,-1430027.237,3321914.185,1
1010,1010,80,0.6405031,0.938082,0.7750571,0,0,0.7810972,0.2648745,-1424027.237,3321914.185,1
1011,1011,80,0.51379,0.8212711,0.4546278,0.0608696,0.1176617,0.7448918,0.4187634,-1463027.237,3320914.185,1
1012,1012,80,0.4957651,0.7091978,0.3812267,0.1391304,0.1334054,0.7387457,0.435672,-1462027.237,3320914.185,1
1013,1013,80,0.5815352,0.8106518,0.5506159,0.0173913,0.0503766,0.7647206,0.3460193,-1451027.237,3320914.185,1
1014,1014,80,0.5304254,0.738278,0.057169,0.0434783,0.0957574,0.7477874,0.3948724,-1450027.237,3320914.185,1
1015,1015,80,0.4937914,0.7111583,0.3461906,0.0347826,0.1220332,0.7343595,0.4232473,-1441027.237,3320914.185,1
1016,1016,50,0.5138673,0.7263519,0.3174112,0.2521739,0.0986419,0.7402477,0.3982832,-1434027.237,3320914.185,1
1017,1017,20,0.4476961,0.7526548,0.2314876,0.1869565,0.1543205,0.7182275,0.4584579,-1430027.237,3320914.185,1
1018,1018,80,0.4676732,0.793171,0.4465603,0.0130435,0.135289,0.7247055,0.4380336,-1429027.237,3320914.185,1
1019,1019,80,0.5745381,0.8483908,0.0995355,0,0.0372397,0.7586381,0.332349,-1426027.237,3320914.185,1
1020,1020,80,0.5777098,0.8673419,0.563952,0,0.0285575,0.7595322,0.3234588,-1421027.237,3320914.185,1
1021,1021,80,0.5633657,0.8626041,0.4070599,0.0347826,0.0402455,0.7548239,0.3361483,-1420027.237,3320914.185,1
1022,1022,80,0.6228029,0.8802483,0.5825628,0.0608696,0.0208163,0.7797452,0.3141887,-1463027.237,3319914.185,1
1023,1023,80,0.4676342,0.7621304,0.5876058,0.0956522,0.1601111,0.7286577,0.4641226,-1462027.237,3319914.185,1
1024,1024,80,0.543688,0.7436693,0.228574,0.026087,0.0865082,0.7516253,0.38462,-1452027.237,3319914.185,1
1025,1025,80,0.5207557,0.7252083,0.452746,0.0217391,0.1051891,0.7435503,0.4047064,-1449027.237,3319914.185,1
1026,1026,80,0.4946983,0.6845286,0.1629045,0.026087,0.127971,0.7348354,0.4292331,-1448027.237,3319914.185,1
1027,1027,80,0.4998668,0.7036432,0.1453888,0.0608696,0.1226055,0.7363583,0.4234572,-1447027.237,3319914.185,1
1028,1028,80,0.5274076,0.7105048,0.5756866,0.2130435,0.0947844,0.7447546,0.3935418,-1443027.237,3319914.185,1
1029,1029,80,0.4896817,0.7343571,0.4594257,0.0608696,0.1263239,0.7319806,0.4275675,-1440027.237,3319914.185,1
1030,1030,80,0.4576126,0.6933507,0.1413415,0.1304348,0.1516879,0.7210059,0.4550195,-1435027.237,3319914.185,1
1031,1031,80,0.4972344,0.7381147,0.0805844,0.1086957,0.1150638,0.733888,0.4156319,-1434027.237,3319914.185,1
1032,1032,80,0.6713486,0.8565594,0.6236148,0,0,0.7904111,0.2395505,-1427027.237,3319914.185,1
1033,1033,80,0.7791315,1,0.4422827,0,0,0.8246465,0.1316991,-1423027.237,3319914.185,1
1034,1034,80,0.5761697,0.8828623,0.6269524,0,0.0326155,0.7581158,0.3273805,-1422027.237,3319914.185,1
1035,1035,80,0.5365062,0.7604967,0.5332131,0.073913,0.1003879,0.7508456,0.3996078,-1464027.237,3318914.185,1
1036,1036,80,0.5102417,0.7969286,0.4296708,0.0956522,0.1235744,0.7419918,0.4245248,-1463027.237,3318914.185,1
1037,1037,80,0.4875666,0.6761967,0.3968333,0.3565218,0.1435132,0.7343187,0.445948,-1462027.237,3318914.185,1
1038,1038,80,0.5364552,0.744813,0.1782277,0.0695652,0.0950339,0.7485693,0.3935025,-1453027.237,3318914.185,1
1039,1039,80,0.5605568,0.7928443,0.6223699,0.0130435,0.0707289,0.755703,0.367286,-1449027.237,3318914.185,1
1040,1040,80,0.5471209,0.7902303,0.4007359,0.026087,0.0821436,0.7511224,0.3795726,-1448027.237,3318914.185,1
1041,1041,80,0.526756,0.7256984,0.468395,0.073913,0.0997833,0.7442768,0.398565,-1447027.237,3318914.185,1
1042,1042,80,0.6288306,0.7559223,0.4883478,0.5565218,0.0056055,0.7772406,0.2971852,-1444027.237,3318914.185,1
1043,1043,80,0.4627537,0.6995589,0.2151061,0.0565217,0.1502854,0.7220051,0.4531002,-1437027.237,3318914.185,1
1044,1044,80,0.4822935,0.735174,0.3074335,0.0478261,0.1317946,0.7282928,0.4332276,-1436027.237,3318914.185,1
1045,1045,80,0.4647081,0.7820618,0.3297155,0.0695652,0.1467289,0.7224213,0.4493475,-1435027.237,3318914.185,1
1046,1046,80,0.4532067,0.7106682,0.1929426,0.0173913,0.1512178,0.7181306,0.4545065,-1429027.237,3318914.185,1
1047,1047,80,0.5532652,0.768992,0.0839037,0,0.0578572,0.7507452,0.3542049,-1426027.237,3318914.185,1
1048,1048,80,0.5754027,0.8485541,0.5725515,0,0.0367963,0.7579553,0.3316105,-1425027.237,3318914.185,1
1049,1049,80,0.587684,0.7934978,0.160744,0.0043478,0.021262,0.7609323,0.3150092,-1420027.237,3318914.185,1
1050,1050,50,0.5394492,0.7818984,0.0433005,0,0.0619961,0.7460562,0.3593267,-1418027.237,3319914.185,1
1051,1051,50,0.5334647,0.7787943,0.0911018,0.1304348,0.0661062,0.7441006,0.3638654,-1417027.237,3319914.185,1
1052,1052,80,0.587684,0.8024833,0.2202112,0.0347826,0.021262,0.7609323,0.3150092,-1419027.237,3318914.185,1
1053,1053,80,0.5757189,0.8024833,0.3810236,0.0521739,0.030785,0.7570088,0.3253703,-1418027.237,3318914.185,1
1054,1054,80,0.3742728,0.8557425,0.414178,0.0304348,0.0209114,0.7407482,0.3492265,-1330027.237,3375914.185,1
1055,1055,80,0.3334463,0.8627675,0.3551861,0.0565217,0.0574184,0.726149,0.3884434,-1329027.237,3371914.185,1
1056,1056,80,0.2684831,0.8276426,0.3260754,0.0565217,0.0951279,0.6613963,0.4470489,-1242027.237,3352914.185,1
1057,1057,80,0.300897,0.8456135,0.3432359,0.0434783,0.0647269,0.6717922,0.4143896,-1242027.237,3351914.185,1
1058,1058,80,0.3068779,0.8668518,0.2005859,0.0173913,0.0534491,0.6754807,0.4022886,-1244027.237,3348914.185,1
1059,1059,80,0.3175684,0.8452867,0.3058219,0.0130435,0.04423,0.6777198,0.3924504,-1243027.237,3348914.185,1
1060,1060,80,0.3063503,0.8377716,0.4257406,0.0217391,0.0560737,0.6729562,0.4052397,-1242027.237,3348914.185,1
1061,1061,80,0.3076441,0.822578,0.1861841,0.0086957,0.0514671,0.6755468,0.4001989,-1244027.237,3347914.185,1
1062,1062,80,0.3063503,0.832217,0.3534927,0.0217391,0.0560737,0.6729562,0.4052397,-1242027.237,3347914.185,1
1063,1063,80,0.3381297,0.8363013,0.3852783,0.0304348,0.0226913,0.6853592,0.3692518,-1244027.237,3346914.185,1
1064,1064,80,0.3118635,0.8627675,0.1686825,0.0130435,0.0480674,0.6756665,0.3966187,-1243027.237,3346914.185,1
1065,1065,80,0.3233778,0.8479007,0.1867118,0.0173913,0.0346485,0.6803555,0.3821527,-1244027.237,3345914.185,1
1066,1066,80,0.3002774,0.8364646,0.0401981,0.0130435,0.0571828,0.6716937,0.4064609,-1243027.237,3345914.185,1
1067,1067,80,0.3057483,0.8220879,0.0809311,0.0347826,0.0474829,0.6755045,0.3959363,-1245027.237,3344914.185,1
1068,1068,80,0.2979393,0.8232315,0.0875773,0.0173913,0.056214,0.6718571,0.4053899,-1244027.237,3344914.185,1
1069,1069,80,0.3058163,0.8516582,0.3994513,0.0347826,0.0460436,0.6753769,0.3943945,-1245027.237,3343914.185,1
1070,1070,80,0.294412,0.8612972,0.0273052,0.0173913,0.0580226,0.6705452,0.4073459,-1244027.237,3343914.185,1
1071,1071,80,0.2982208,0.8529652,0.1261337,0.0173913,0.056334,0.6706888,0.4055751,-1243027.237,3343914.185,1
1072,1072,80,0.2706743,0.8310733,0.4676686,0.026087,0.0829283,0.6605486,0.4342498,-1242027.237,3343914.185,1
1073,1073,80,0.2602486,0.8518216,0.3160682,0.0347826,0.0828666,0.6600288,0.4340115,-1245027.237,3340914.185,1
1074,1074,80,0.2797786,0.8465937,0.1495875,0.026087,0.0638367,0.666299,0.4134939,-1245027.237,3339914.185,1
1075,1075,80,0.2485804,0.8318902,0.3660523,0.0086957,0.0936787,0.654959,0.4456803,-1244027.237,3339914.185,1
1076,1076,80,0.2857705,0.8266623,0.2726492,0.0347826,0.0656089,0.6637375,0.4155861,-1240027.237,3339914.185,1
1077,1077,80,0.3051541,0.8425094,0.2964683,0.0478261,0.0395294,0.6744885,0.3872852,-1245027.237,3338914.185,1
1078,1078,80,0.3123532,0.8454501,0.3794994,0.0478261,0.036952,0.6733143,0.3846124,-1241027.237,3337914.185,1
1079,1079,80,0.2652822,0.8361379,0.2130615,0.0478261,0.0739604,0.6560511,0.4241206,-1240027.237,3332914.185,1
1080,1080,80,0.3184286,0.836628,0.126952,0.0478261,0.0526115,0.666643,0.4017037,-1233027.237,3342914.185,1
1081,1081,80,0.3012016,0.8201274,0.3078035,0.0217391,0.0647696,0.6619779,0.4147889,-1234027.237,3341914.185,1
1082,1082,80,0.3257555,0.8526385,0.0486727,0.0478261,0.0446784,0.6688493,0.3931472,-1233027.237,3341914.185,1
1083,1083,80,0.3136781,0.8269891,0.153526,0.0391304,0.0576066,0.6637156,0.4070505,-1232027.237,3341914.185,1
1084,1084,80,0.3012016,0.8603169,0.1372622,0.0434783,0.0647696,0.6619779,0.4147889,-1234027.237,3340914.185,1
1085,1085,80,0.3257555,0.8382617,0.217649,0.0217391,0.0446784,0.6688493,0.3931472,-1233027.237,3340914.185,1
1086,1086,80,0.3218682,0.8219245,0.170454,0.0434783,0.044793,0.6685675,0.3932547,-1234027.237,3339914.185,1
1087,1087,80,0.3178895,0.8294396,0.1902193,0.0695652,0.0504135,0.6660841,0.3992968,-1233027.237,3339914.185,1
1088,1088,80,0.3212742,0.8544356,0.1285717,0.0217391,0.0419308,0.6693785,0.3901401,-1235027.237,3338914.185,1
1089,1089,80,0.2961397,0.83091,0.2660054,0.0434783,0.070701,0.6575901,0.4210886,-1232027.237,3338914.185,1
1090,1090,80,0.3044669,0.8269891,0.1044617,0.0521739,0.0618219,0.6601385,0.4114825,-1232027.237,3337914.185,1
1091,1091,80,0.3034031,0.8456135,0.2027271,0.0521739,0.0551073,0.6484901,0.4017543,-1224027.237,3321914.185,1
1092,1092,80,0.2904041,0.8565594,0.3065852,0.1782609,0.0633464,0.645195,0.4104759,-1225027.237,3320914.185,1
1093,1093,80,0.3126575,0.850678,0.5476106,0.0826087,0.045423,0.6512982,0.391104,-1224027.237,3320914.185,1
1094,1094,80,0.3570147,0.8675053,0.5088145,0.0652174,0.0307716,0.6513087,0.3734931,-1210027.237,3319914.185,1
1095,1095,80,0.3373984,0.7980722,0.3172773,0.1913043,0.1407217,0.849533,0.4109751,-991027.2373,3368914.185,1
1096,1096,80,0.3482091,0.8559059,0.2621297,0.1217391,0.1362894,0.8823286,0.4041902,-974027.2373,3374914.185,1
1097,1097,80,0.3490487,0.8165333,0.2794918,0.1217391,0.1329375,0.8619248,0.4009085,-986027.2373,3372914.185,1
1098,1098,80,0.3277142,0.8243751,0.5071972,0.373913,0.1523735,0.8610131,0.422028,-983027.2373,3372914.185,1
1099,1099,80,0.3530201,0.8193105,0.2106893,0.1565217,0.1287884,0.8657141,0.3970006,-985027.2373,3371914.185,1
1100,1100,80,0.3691317,0.8377716,0.077123,0.1086957,0.1156415,0.8904552,0.3833896,-974027.2373,3371914.185,1
1101,1101,80,0.3286281,0.8175135,0.3461474,0.4130435,0.1486358,0.8550379,0.4197052,-987027.2373,3368914.185,1
1102,1102,80,0.3360794,0.8142461,0.1810235,0.126087,0.1420904,0.8635954,0.4128141,-983027.2373,3368914.185,1
1103,1103,80,0.3333176,0.8331972,0.125089,0.4043478,0.144765,0.8666829,0.4157948,-981027.2373,3368914.185,1
1104,1104,80,0.341662,0.8232315,0.1751896,0.226087,0.1363365,0.8659173,0.4070798,-983027.2373,3367914.185,1
1105,1105,80,0.3443725,0.8461035,0.3506925,0.073913,0.1342533,0.8828192,0.4056094,-975027.2373,3366914.185,1
1106,1106,80,0.332185,0.8531286,0.4215606,0.1086957,0.1440916,0.8755605,0.4165531,-977027.2373,3365914.185,1
1107,1107,80,0.3670245,0.8629309,0.2154591,0.073913,0.1130746,0.8907399,0.3832226,-975027.2373,3365914.185,1
1108,1108,80,0.3234181,0.8289495,0.3078035,0.126087,0.1487281,0.8605507,0.4225643,-984027.2373,3362914.185,1
1109,1109,80,0.3293189,0.8119588,0.1895309,0.1173913,0.142467,0.8589743,0.4161871,-986027.2373,3361914.185,1
1110,1110,80,0.3513927,0.8302565,0.1916889,0.1391304,0.1231455,0.8801346,0.3955428,-979027.2373,3361914.185,1
1111,1111,80,0.3081026,0.8039536,0.2303065,0.1695652,0.1597894,0.8531687,0.435646,-986027.2373,3359914.185,1
1112,1112,10,0.3291239,0.8260088,0.4845369,0.0869565,0.1399501,0.8626751,0.414681,-985027.2373,3357914.185,1
1113,1113,80,0.3414207,0.8219245,0.4823399,0.1130435,0.1279606,0.8693071,0.4021467,-984027.2373,3357914.185,1
1114,1114,80,0.2916144,0.8016664,0.4483176,0.0956522,0.1478831,0.8899204,0.4264663,-970027.2373,3334914.185,1
1115,1115,80,0.2606004,0.7974187,0.2820947,0.1130435,0.1747445,0.8836147,0.455001,-968027.2373,3333914.185,1
1116,1116,80,0.3886696,0.8117955,0.3288198,0.1391304,0.1397525,0.9694936,0.3973299,-903027.2373,3373914.185,1
1117,1117,80,0.3831303,0.8302565,0.4519195,0.2304348,0.1411655,0.9674915,0.4000575,-906027.2373,3372914.185,1
1118,1118,80,0.3907522,0.8545989,0.4829938,0.126087,0.1384815,0.9706203,0.3959567,-902027.2373,3372914.185,1
1119,1119,80,0.3699559,0.8202908,0.5470235,0.2304348,0.1449625,0.9627718,0.4070739,-912027.2373,3368914.185,1
1120,1120,80,0.3478891,0.8537821,0.2132403,0.1782609,0.1711931,0.9578749,0.4334159,-905027.2373,3367914.185,1
1121,1121,80,0.383149,0.8189839,0.4666106,0.0869565,0.1415703,0.9697197,0.4009125,-903027.2373,3367914.185,1
1122,1122,80,0.3716542,0.8193105,0.1027788,0.1347826,0.1421397,0.9640694,0.4045223,-912027.2373,3366914.185,1
1123,1123,80,0.369102,0.8070577,0.3266498,0.1695652,0.1453919,0.9636007,0.4077145,-911027.2373,3366914.185,1
1124,1124,80,0.3917266,0.8335239,0.5955252,0.1086957,0.1297512,0.9733095,0.3894575,-905027.2373,3364914.185,1
1125,1125,80,0.3754359,0.797092,0.0456109,0.1,0.1395492,0.9674323,0.4014367,-909027.2373,3363914.185,1
1126,1126,20,0.3728327,0.815553,0.075565,0.1608696,0.1460704,0.9674795,0.4072252,-905027.2373,3363914.185,1
1127,1127,20,0.3711856,0.7969286,0.2146342,0.1521739,0.1479179,0.9674497,0.4090944,-903027.2373,3362914.185,1
1128,1128,80,0.3705661,0.8160431,0.0976222,0.1956522,0.1375176,0.9648177,0.4011771,-914027.2373,3361914.185,1
1129,1129,80,0.3633458,0.829603,0.1380092,0.0913043,0.1449652,0.9628652,0.4088801,-913027.2373,3361914.185,1
1130,1130,80,0.3746499,0.8433263,0.1453419,0.1130435,0.1367209,0.9673075,0.3993746,-911027.2373,3361914.185,1
1131,1131,80,0.3491491,0.8140827,0.0618432,0.1173913,0.1550499,0.957753,0.4205343,-915027.2373,3360914.185,1
1132,1132,80,0.3541276,0.8122856,0.3962722,0.1130435,0.1543936,0.9609675,0.4185635,-911027.2373,3360914.185,1
1133,1133,80,0.3600109,0.8215978,0.4185083,0.2782609,0.1494269,0.964272,0.4128723,-909027.2373,3358914.185,1
1134,1134,80,0.3548025,0.8356478,0.1447779,0.2913043,0.1502554,0.9627461,0.4146193,-911027.2373,3356914.185,1
1135,1135,80,0.3409413,0.8023199,0.2208956,0.3130435,0.1559876,0.9561357,0.4227992,-917027.2373,3355914.185,1
1136,1136,80,0.3362218,0.8269891,0.5196951,0.1347826,0.1494762,0.9569072,0.4166642,-919027.2373,3346914.185,1
1137,1137,80,0.3412014,0.8245385,0.15423,0.3565218,0.1424762,0.9593809,0.4090357,-919027.2373,3344914.185,1
1138,1138,80,0.597767,0.8157164,0.2962438,0.1956522,0.2290182,0.6891695,0.430037,-735027.2373,3367914.185,1
1139,1139,80,0.5991508,0.7655612,0.0518304,0.0391304,0.2310678,0.6260479,0.4390161,-715027.2373,3335914.185,1
1140,1140,80,0.6324159,0.7732397,0.123252,0.0391304,0.1990611,0.6152968,0.4041646,-706027.2373,3322914.185,1
1141,1141,80,0.4637244,0.8456135,0.3759842,0.0130435,0.0080962,0.8644599,0.3424422,-1606027.237,3432914.185,1
1142,1142,80,0.4839344,0.8490443,0.488328,0.0173913,0,0.8704637,0.3241401,-1606027.237,3431914.185,1
1143,1143,80,0.4589592,0.8096716,0.1787836,0.3,0.0130943,0.8644038,0.3488254,-1611027.237,3430914.185,1
1144,1144,80,0.4724492,0.8153896,0.3369585,0.026087,0.0028435,0.8660797,0.3365801,-1605027.237,3430914.185,1
1145,1145,80,0.4545099,0.829603,0.1484472,0.0217391,0.0212397,0.8595003,0.3564143,-1606027.237,3428914.185,1
1146,1146,80,0.4694675,0.8387519,0.3588645,0.0434783,0.0062598,0.8580493,0.3365376,-1586027.237,3434914.185,1
1147,1147,80,0.4753268,0.8653815,0.1857252,0.0521739,0,0.8645744,0.331039,-1597027.237,3433914.185,1
1148,1148,80,0.4979673,0.8583565,0.1065758,0.0434783,0,0.8672858,0.3101151,-1587027.237,3433914.185,1
1149,1149,80,0.4961926,0.862114,0.1258597,0.0565217,0,0.8711559,0.3143093,-1600027.237,3430914.185,1
1150,1150,80,0.5140828,0.8817187,0.218863,0.3,0,0.8748854,0.2975042,-1596027.237,3430914.185,1
1151,1151,80,0.5779201,0.8637478,0.0934516,0,0,0.8436331,0.2970056,-1547027.237,3384914.185,1
1152,1152,80,0.5906997,0.8804117,0.309538,0,0,0.8447715,0.2884208,-1544027.237,3381914.185,1
